system,setting,row_id,answerability,failed,abstained,gen_len,EM,F1,chrf,rouge_l
GPT-4.1 (LLM-only),LLM-only,24,answerable,0,1,57,0.0,0.1764705882352941,,0.1764705882352941
GPT-4.1 (LLM-only),LLM-only,25,answerable,0,0,148,0.0,0.1090909090909091,,0.08484848484848484
GPT-4.1 (LLM-only),LLM-only,26,answerable,0,0,154,0.0,0.03680981595092024,,0.03680981595092024
GPT-4.1 (LLM-only),LLM-only,27,answerable,0,0,91,0.0,0.15841584158415845,,0.15841584158415845
GPT-4.1 (LLM-only),LLM-only,28,answerable,0,0,112,0.0,0.10526315789473684,,0.09022556390977443
GPT-4.1 (LLM-only),LLM-only,29,answerable,0,1,72,0.0,0.025974025974025972,,0.025974025974025972
GPT-4.1 (LLM-only),LLM-only,30,answerable,0,0,81,0.0,0.1149425287356322,,0.1149425287356322
GPT-4.1 (LLM-only),LLM-only,31,answerable,0,0,28,0.0,0.4,,0.4
GPT-4.1 (LLM-only),LLM-only,32,answerable,0,0,60,0.0,0.17647058823529416,,0.14705882352941174
GPT-4.1 (LLM-only),LLM-only,33,answerable,0,0,66,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,34,answerable,0,0,134,0.0,0.24390243902439024,,0.21951219512195122
GPT-4.1 (LLM-only),LLM-only,35,answerable,0,0,51,0.0,0.10169491525423728,,0.10169491525423728
GPT-4.1 (LLM-only),LLM-only,36,answerable,0,0,39,0.0,0.1,,0.06666666666666667
GPT-4.1 (LLM-only),LLM-only,37,answerable,0,0,69,0.0,0.15584415584415584,,0.15584415584415584
GPT-4.1 (LLM-only),LLM-only,38,answerable,0,0,12,0.0,0.26666666666666666,,0.26666666666666666
GPT-4.1 (LLM-only),LLM-only,39,answerable,0,0,31,0.0,0.38095238095238093,,0.2857142857142857
GPT-4.1 (LLM-only),LLM-only,40,answerable,0,0,67,0.0,0.1842105263157895,,0.1842105263157895
GPT-4.1 (LLM-only),LLM-only,41,answerable,0,0,101,0.0,0.10810810810810811,,0.10810810810810811
GPT-4.1 (LLM-only),LLM-only,42,answerable,0,1,51,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,43,answerable,0,0,181,0.0,0.042105263157894736,,0.042105263157894736
GPT-4.1 (LLM-only),LLM-only,44,answerable,0,0,102,0.0,0.055045871559633024,,0.03669724770642201
GPT-4.1 (LLM-only),LLM-only,45,answerable,0,0,106,0.0,0.16,,0.096
GPT-4.1 (LLM-only),LLM-only,46,answerable,0,0,70,0.0,0.14285714285714285,,0.14285714285714285
GPT-4.1 (LLM-only),LLM-only,47,answerable,0,1,54,0.0,0.09999999999999999,,0.09999999999999999
GPT-4.1 (LLM-only),LLM-only,48,answerable,0,0,55,0.0,0.07017543859649122,,0.07017543859649122
GPT-4.1 (LLM-only),LLM-only,49,answerable,0,0,42,0.0,0.3076923076923077,,0.2692307692307692
GPT-4.1 (LLM-only),LLM-only,50,answerable,0,1,47,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,51,answerable,0,0,176,0.0,0.06965174129353233,,0.04975124378109452
GPT-4.1 (LLM-only),LLM-only,52,answerable,0,1,56,0.0,0.05797101449275363,,0.05797101449275363
GPT-4.1 (LLM-only),LLM-only,53,answerable,0,0,79,0.0,0.21359223300970873,,0.1553398058252427
GPT-4.1 (LLM-only),LLM-only,54,answerable,0,0,172,0.0,0.0546448087431694,,0.03278688524590164
GPT-4.1 (LLM-only),LLM-only,55,answerable,0,0,87,0.0,0.1616161616161616,,0.1616161616161616
GPT-4.1 (LLM-only),LLM-only,56,answerable,0,0,111,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,57,answerable,0,0,186,0.0,0.09852216748768473,,0.08866995073891626
GPT-4.1 (LLM-only),LLM-only,58,answerable,0,0,50,0.0,0.09375,,0.09375
GPT-4.1 (LLM-only),LLM-only,59,answerable,0,0,81,0.0,0.15555555555555556,,0.15555555555555556
GPT-4.1 (LLM-only),LLM-only,60,answerable,0,1,47,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,61,answerable,0,0,11,0.0,0.28571428571428575,,0.28571428571428575
GPT-4.1 (LLM-only),LLM-only,62,answerable,0,0,197,0.0,0.15315315315315314,,0.14414414414414414
GPT-4.1 (LLM-only),LLM-only,63,answerable,0,1,42,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,64,answerable,0,0,184,0.0,0.11055276381909547,,0.10050251256281406
GPT-4.1 (LLM-only),LLM-only,65,answerable,0,0,206,0.0,0.13100436681222707,,0.11353711790393015
GPT-4.1 (LLM-only),LLM-only,66,answerable,0,1,65,0.0,0.05194805194805195,,0.05194805194805195
GPT-4.1 (LLM-only),LLM-only,67,answerable,0,0,12,0.0,0.09523809523809525,,0.09523809523809525
GPT-4.1 (LLM-only),LLM-only,68,answerable,0,0,124,0.0,0.07894736842105263,,0.06578947368421052
GPT-4.1 (LLM-only),LLM-only,69,answerable,0,0,94,0.0,0.11428571428571427,,0.11428571428571427
GPT-4.1 (LLM-only),LLM-only,70,answerable,0,0,76,0.0,0.16666666666666666,,0.12962962962962962
GPT-4.1 (LLM-only),LLM-only,71,answerable,0,0,124,0.0,0.11920529801324503,,0.09271523178807946
GPT-4.1 (LLM-only),LLM-only,72,answerable,0,0,55,0.0,0.1875,,0.1875
GPT-4.1 (LLM-only),LLM-only,73,answerable,0,1,114,0.0,0.06756756756756756,,0.06756756756756756
GPT-4.1 (LLM-only),LLM-only,74,answerable,0,0,104,0.0,0.19580419580419578,,0.15384615384615383
GPT-4.1 (LLM-only),LLM-only,75,answerable,0,1,112,0.0,0.06666666666666667,,0.06666666666666667
GPT-4.1 (LLM-only),LLM-only,76,answerable,0,0,64,0.0,0.41739130434782606,,0.2782608695652174
GPT-4.1 (LLM-only),LLM-only,77,answerable,0,1,46,0.0,0.18867924528301885,,0.18867924528301885
GPT-4.1 (LLM-only),LLM-only,78,answerable,0,0,96,0.0,0.03809523809523809,,0.019047619047619046
GPT-4.1 (LLM-only),LLM-only,79,answerable,0,0,56,0.0,0.2857142857142857,,0.2285714285714286
GPT-4.1 (LLM-only),LLM-only,80,answerable,0,0,185,0.0,0.0970873786407767,,0.07766990291262135
GPT-4.1 (LLM-only),LLM-only,81,answerable,0,0,155,0.0,0.09411764705882353,,0.08235294117647057
GPT-4.1 (LLM-only),LLM-only,82,answerable,0,0,110,0.0,0.08264462809917356,,0.04958677685950413
GPT-4.1 (LLM-only),LLM-only,83,answerable,0,0,68,0.0,0.13333333333333333,,0.13333333333333333
GPT-4.1 (LLM-only),LLM-only,84,answerable,0,0,81,0.0,0.06666666666666667,,0.06666666666666667
GPT-4.1 (LLM-only),LLM-only,85,answerable,0,0,55,0.0,0.0909090909090909,,0.0909090909090909
GPT-4.1 (LLM-only),LLM-only,86,answerable,0,0,49,0.0,0.12698412698412698,,0.09523809523809523
GPT-4.1 (LLM-only),LLM-only,87,answerable,0,0,184,0.0,0.10576923076923078,,0.07692307692307691
GPT-4.1 (LLM-only),LLM-only,88,answerable,0,1,152,0.0,0.02484472049689441,,0.02484472049689441
GPT-4.1 (LLM-only),LLM-only,89,answerable,0,0,84,0.0,0.125,,0.10416666666666666
GPT-4.1 (LLM-only),LLM-only,90,answerable,0,0,111,0.0,0.11666666666666665,,0.1
GPT-4.1 (LLM-only),LLM-only,91,answerable,0,0,33,0.0,0.3111111111111111,,0.2222222222222222
GPT-4.1 (LLM-only),LLM-only,92,answerable,0,0,76,0.0,0.08602150537634408,,0.08602150537634408
GPT-4.1 (LLM-only),LLM-only,93,answerable,0,0,193,0.0,0.06730769230769229,,0.057692307692307696
GPT-4.1 (LLM-only),LLM-only,94,answerable,0,0,173,0.0,0.09900990099009901,,0.0693069306930693
GPT-4.1 (LLM-only),LLM-only,95,answerable,0,0,86,0.0,0.19230769230769232,,0.1730769230769231
GPT-4.1 (LLM-only),LLM-only,96,answerable,0,1,59,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,97,answerable,0,0,70,0.0,0.07317073170731707,,0.07317073170731707
GPT-4.1 (LLM-only),LLM-only,98,answerable,0,0,119,0.0,0.0746268656716418,,0.0746268656716418
GPT-4.1 (LLM-only),LLM-only,99,answerable,0,0,59,0.0,0.3142857142857143,,0.2857142857142857
GPT-4.1 (LLM-only),LLM-only,100,answerable,0,0,132,0.0,0.13513513513513511,,0.13513513513513511
GPT-4.1 (LLM-only),LLM-only,101,answerable,0,0,68,0.0,0.1111111111111111,,0.1111111111111111
GPT-4.1 (LLM-only),LLM-only,102,answerable,0,0,125,0.0,0.04580152671755725,,0.04580152671755725
GPT-4.1 (LLM-only),LLM-only,103,answerable,0,0,72,0.0,0.04761904761904762,,0.04761904761904762
GPT-4.1 (LLM-only),LLM-only,104,answerable,0,0,82,0.0,0.04444444444444444,,0.04444444444444444
GPT-4.1 (LLM-only),LLM-only,105,answerable,0,0,193,0.0,0.029850746268656716,,0.029850746268656716
GPT-4.1 (LLM-only),LLM-only,106,answerable,0,0,85,0.0,0.09433962264150943,,0.09433962264150943
GPT-4.1 (LLM-only),LLM-only,107,answerable,0,0,189,0.0,0.11162790697674418,,0.07441860465116279
GPT-4.1 (LLM-only),LLM-only,108,answerable,0,1,46,0.0,0.06896551724137931,,0.06896551724137931
GPT-4.1 (LLM-only),LLM-only,109,answerable,0,0,136,0.0,0.09271523178807946,,0.06622516556291391
GPT-4.1 (LLM-only),LLM-only,110,answerable,0,0,130,0.0,0.04477611940298507,,0.029850746268656723
GPT-4.1 (LLM-only),LLM-only,111,answerable,0,0,18,0.0,0.5714285714285714,,0.5714285714285714
GPT-4.1 (LLM-only),LLM-only,112,answerable,0,0,65,0.0,0.2469135802469136,,0.19753086419753088
GPT-4.1 (LLM-only),LLM-only,113,answerable,0,0,190,0.0,0.039999999999999994,,0.030000000000000002
GPT-4.1 (LLM-only),LLM-only,114,answerable,0,0,162,0.0,0.06521739130434782,,0.04347826086956521
GPT-4.1 (LLM-only),LLM-only,115,answerable,0,0,43,0.0,0.19607843137254904,,0.19607843137254904
GPT-4.1 (LLM-only),LLM-only,116,answerable,0,0,67,0.0,0.16216216216216214,,0.16216216216216214
GPT-4.1 (LLM-only),LLM-only,117,answerable,0,0,32,0.0,0.45454545454545453,,0.45454545454545453
GPT-4.1 (LLM-only),LLM-only,118,answerable,0,0,79,0.0,0.048192771084337345,,0.048192771084337345
GPT-4.1 (LLM-only),LLM-only,119,answerable,0,0,141,0.0,0.08641975308641975,,0.07407407407407407
GPT-4.1 (LLM-only),LLM-only,120,answerable,0,0,164,0.0,0.08648648648648649,,0.0756756756756757
GPT-4.1 (LLM-only),LLM-only,121,answerable,0,1,115,0.0,0.01639344262295082,,0.01639344262295082
GPT-4.1 (LLM-only),LLM-only,122,answerable,0,0,160,0.0,0.05917159763313609,,0.05917159763313609
GPT-4.1 (LLM-only),LLM-only,123,answerable,0,0,142,0.0,0.038216560509554146,,0.038216560509554146
GPT-4.1 (LLM-only),LLM-only,124,answerable,0,0,42,0.0,0.21428571428571427,,0.17857142857142858
GPT-4.1 (LLM-only),LLM-only,125,answerable,0,1,64,0.0,0.16,,0.1333333333333333
GPT-4.1 (LLM-only),LLM-only,126,answerable,0,0,140,0.0,0.02564102564102564,,0.02564102564102564
GPT-4.1 (LLM-only),LLM-only,127,answerable,0,0,14,0.0,0.36363636363636365,,0.36363636363636365
GPT-4.1 (LLM-only),LLM-only,128,answerable,0,0,49,0.0,0.037735849056603765,,0.037735849056603765
GPT-4.1 (LLM-only),LLM-only,129,answerable,0,0,74,0.0,0.07058823529411765,,0.07058823529411765
GPT-4.1 (LLM-only),LLM-only,130,answerable,0,0,136,0.0,0.0425531914893617,,0.0425531914893617
GPT-4.1 (LLM-only),LLM-only,131,answerable,0,0,80,0.0,0.20833333333333334,,0.18749999999999997
GPT-4.1 (LLM-only),LLM-only,132,answerable,0,0,145,0.0,0.09523809523809523,,0.07142857142857142
GPT-4.1 (LLM-only),LLM-only,133,answerable,0,0,91,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,134,answerable,0,0,143,0.0,0.205607476635514,,0.13084112149532712
GPT-4.1 (LLM-only),LLM-only,135,answerable,0,0,48,0.0,0.21428571428571427,,0.14285714285714288
GPT-4.1 (LLM-only),LLM-only,136,answerable,0,0,170,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,137,answerable,0,0,144,0.0,0.1358024691358025,,0.12345679012345681
GPT-4.1 (LLM-only),LLM-only,138,answerable,0,0,99,0.0,0.13675213675213677,,0.13675213675213677
GPT-4.1 (LLM-only),LLM-only,139,answerable,0,1,75,0.0,0.04878048780487805,,0.024390243902439025
GPT-4.1 (LLM-only),LLM-only,140,answerable,0,0,113,0.0,0.19696969696969696,,0.1212121212121212
GPT-4.1 (LLM-only),LLM-only,141,answerable,0,0,67,0.0,0.02898550724637681,,0.02898550724637681
GPT-4.1 (LLM-only),LLM-only,142,answerable,0,1,56,0.0,0.029411764705882353,,0.029411764705882353
GPT-4.1 (LLM-only),LLM-only,143,answerable,0,0,107,0.0,0.13445378151260504,,0.13445378151260504
GPT-4.1 (LLM-only),LLM-only,144,answerable,0,0,60,0.0,0.3013698630136986,,0.273972602739726
GPT-4.1 (LLM-only),LLM-only,145,answerable,0,1,61,0.0,0.0273972602739726,,0.0273972602739726
GPT-4.1 (LLM-only),LLM-only,146,answerable,0,0,160,0.0,0.08791208791208792,,0.05494505494505494
GPT-4.1 (LLM-only),LLM-only,147,answerable,0,0,82,0.0,0.20408163265306123,,0.12244897959183672
GPT-4.1 (LLM-only),LLM-only,148,answerable,0,0,202,0.0,0.0909090909090909,,0.0909090909090909
GPT-4.1 (LLM-only),LLM-only,149,answerable,0,0,55,0.0,0.2153846153846154,,0.2153846153846154
GPT-4.1 (LLM-only),LLM-only,150,answerable,0,0,172,0.0,0.06557377049180328,,0.0546448087431694
GPT-4.1 (LLM-only),LLM-only,151,answerable,0,0,45,0.0,0.23529411764705882,,0.23529411764705882
GPT-4.1 (LLM-only),LLM-only,152,answerable,0,0,20,0.0,0.6666666666666667,,0.6666666666666667
GPT-4.1 (LLM-only),LLM-only,153,answerable,0,0,30,0.0,0.4897959183673469,,0.4897959183673469
GPT-4.1 (LLM-only),LLM-only,154,answerable,0,0,83,0.0,0.23157894736842105,,0.23157894736842105
GPT-4.1 (LLM-only),LLM-only,155,answerable,0,0,68,0.0,0.16666666666666669,,0.16666666666666669
GPT-4.1 (LLM-only),LLM-only,156,answerable,0,0,115,0.0,0.16296296296296295,,0.14814814814814817
GPT-4.1 (LLM-only),LLM-only,157,answerable,0,0,196,0.0,0.10138248847926266,,0.07373271889400922
GPT-4.1 (LLM-only),LLM-only,158,answerable,0,0,35,0.0,0.10256410256410256,,0.10256410256410256
GPT-4.1 (LLM-only),LLM-only,159,answerable,0,0,77,0.0,0.19999999999999998,,0.13333333333333333
GPT-4.1 (LLM-only),LLM-only,160,answerable,0,0,81,0.0,0.15217391304347824,,0.15217391304347824
GPT-4.1 (LLM-only),LLM-only,161,answerable,0,0,38,0.0,0.13636363636363635,,0.13636363636363635
GPT-4.1 (LLM-only),LLM-only,162,answerable,0,0,65,0.0,0.05714285714285715,,0.05714285714285715
GPT-4.1 (LLM-only),LLM-only,163,answerable,0,0,56,0.0,0.21212121212121213,,0.21212121212121213
GPT-4.1 (LLM-only),LLM-only,164,answerable,0,0,204,0.0,0.11666666666666667,,0.09166666666666667
GPT-4.1 (LLM-only),LLM-only,165,answerable,0,0,172,0.0,0.19138755980861244,,0.16267942583732056
GPT-4.1 (LLM-only),LLM-only,166,answerable,0,0,89,0.0,0.21428571428571427,,0.19642857142857142
GPT-4.1 (LLM-only),LLM-only,167,answerable,0,0,93,0.0,0.20370370370370372,,0.20370370370370372
GPT-4.1 (LLM-only),LLM-only,168,answerable,0,0,61,0.0,0.13333333333333333,,0.08888888888888889
GPT-4.1 (LLM-only),LLM-only,169,answerable,0,0,45,0.0,0.20338983050847456,,0.20338983050847456
GPT-4.1 (LLM-only),LLM-only,170,answerable,0,0,114,0.0,0.14705882352941174,,0.14705882352941174
GPT-4.1 (LLM-only),LLM-only,171,answerable,0,1,40,0.0,0.03921568627450981,,0.03921568627450981
GPT-4.1 (LLM-only),LLM-only,172,answerable,0,0,110,0.0,0.16923076923076924,,0.13846153846153847
GPT-4.1 (LLM-only),LLM-only,173,answerable,0,0,113,0.0,0.12213740458015265,,0.10687022900763359
GPT-4.1 (LLM-only),LLM-only,174,answerable,0,1,24,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,175,answerable,0,1,62,0.0,0.08080808080808081,,0.060606060606060594
GPT-4.1 (LLM-only),LLM-only,176,answerable,0,0,167,0.0,0.08000000000000002,,0.05
GPT-4.1 (LLM-only),LLM-only,177,answerable,0,0,48,0.0,0.33333333333333337,,0.3
GPT-4.1 (LLM-only),LLM-only,178,answerable,0,0,70,0.0,0.10989010989010987,,0.08791208791208792
GPT-4.1 (LLM-only),LLM-only,179,answerable,0,0,170,0.0,0.09574468085106383,,0.09574468085106383
GPT-4.1 (LLM-only),LLM-only,180,answerable,0,1,40,0.0,0.0,,0.0
GPT-4.1 (LLM-only),LLM-only,181,answerable,0,0,111,0.0,0.1487603305785124,,0.13223140495867766
GPT-4.1 (LLM-only),LLM-only,182,unanswerable,0,1,62,,,,
GPT-4.1 (LLM-only),LLM-only,183,unanswerable,0,1,20,,,,
GPT-4.1 (LLM-only),LLM-only,184,unanswerable,0,1,29,,,,
GPT-4.1 (LLM-only),LLM-only,185,unanswerable,0,1,39,,,,
GPT-4.1 (LLM-only),LLM-only,186,unanswerable,0,1,77,,,,
GPT-4.1 (LLM-only),LLM-only,187,unanswerable,0,1,25,,,,
GPT-4.1 (LLM-only),LLM-only,188,unanswerable,0,1,43,,,,
GPT-4.1 (LLM-only),LLM-only,189,unanswerable,0,1,50,,,,
GPT-4.1 (LLM-only),LLM-only,190,unanswerable,0,0,42,,,,
GPT-4.1 (LLM-only),LLM-only,191,unanswerable,0,1,70,,,,
GPT-4.1 (LLM-only),LLM-only,192,unanswerable,0,1,21,,,,
GPT-4.1 (LLM-only),LLM-only,193,unanswerable,0,1,43,,,,
GPT-4.1 (LLM-only),LLM-only,194,unanswerable,0,1,43,,,,
GPT-4.1 (LLM-only),LLM-only,195,unanswerable,0,1,57,,,,
GPT-4.1 (LLM-only),LLM-only,196,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,197,unanswerable,0,1,76,,,,
GPT-4.1 (LLM-only),LLM-only,198,unanswerable,0,1,21,,,,
GPT-4.1 (LLM-only),LLM-only,199,unanswerable,0,1,43,,,,
GPT-4.1 (LLM-only),LLM-only,200,unanswerable,0,1,55,,,,
GPT-4.1 (LLM-only),LLM-only,201,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,202,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,203,unanswerable,0,1,69,,,,
GPT-4.1 (LLM-only),LLM-only,204,unanswerable,0,1,21,,,,
GPT-4.1 (LLM-only),LLM-only,205,unanswerable,0,1,22,,,,
GPT-4.1 (LLM-only),LLM-only,206,unanswerable,0,1,53,,,,
GPT-4.1 (LLM-only),LLM-only,207,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,208,unanswerable,0,1,69,,,,
GPT-4.1 (LLM-only),LLM-only,209,unanswerable,0,1,23,,,,
GPT-4.1 (LLM-only),LLM-only,210,unanswerable,0,1,22,,,,
GPT-4.1 (LLM-only),LLM-only,211,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,212,unanswerable,0,1,54,,,,
GPT-4.1 (LLM-only),LLM-only,213,unanswerable,0,0,37,,,,
GPT-4.1 (LLM-only),LLM-only,214,unanswerable,0,1,81,,,,
GPT-4.1 (LLM-only),LLM-only,215,unanswerable,0,1,21,,,,
GPT-4.1 (LLM-only),LLM-only,216,unanswerable,0,1,51,,,,
GPT-4.1 (LLM-only),LLM-only,217,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,218,unanswerable,0,1,22,,,,
GPT-4.1 (LLM-only),LLM-only,219,unanswerable,0,1,52,,,,
GPT-4.1 (LLM-only),LLM-only,220,unanswerable,0,0,39,,,,
GPT-4.1 (LLM-only),LLM-only,221,unanswerable,0,1,70,,,,
GPT-4.1 (LLM-only),LLM-only,222,unanswerable,0,1,19,,,,
GPT-4.1 (LLM-only),LLM-only,223,unanswerable,0,1,73,,,,
GPT-4.1 (LLM-only),LLM-only,224,unanswerable,0,0,39,,,,
GPT-4.1 (LLM-only),LLM-only,225,unanswerable,0,1,54,,,,
GPT-4.1 (LLM-only),LLM-only,226,unanswerable,0,1,45,,,,
GPT-4.1 (LLM-only),LLM-only,227,unanswerable,0,1,21,,,,
GPT-4.1 (LLM-only),LLM-only,228,unanswerable,0,1,70,,,,
GPT-4.1 (LLM-only),LLM-only,229,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,230,unanswerable,0,1,39,,,,
GPT-4.1 (LLM-only),LLM-only,231,unanswerable,0,0,39,,,,
GPT-4.1 (LLM-only),LLM-only,232,unanswerable,0,1,44,,,,
GPT-4.1 (LLM-only),LLM-only,233,unanswerable,0,1,54,,,,
GPT-4.1 (LLM-only),LLM-only,234,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,235,unanswerable,0,1,67,,,,
GPT-4.1 (LLM-only),LLM-only,236,unanswerable,0,1,53,,,,
GPT-4.1 (LLM-only),LLM-only,237,unanswerable,0,0,35,,,,
GPT-4.1 (LLM-only),LLM-only,238,unanswerable,0,1,22,,,,
GPT-4.1 (LLM-only),LLM-only,239,unanswerable,0,1,26,,,,
GPT-4.1 (LLM-only),LLM-only,240,unanswerable,0,1,71,,,,
GPT-4.1 (LLM-only),LLM-only,241,unanswerable,0,0,43,,,,
GPT-4.1 (RAG KZ),RAG,0,answerable,0,0,67,0.0,0.2564102564102564,,0.17948717948717952
GPT-4.1 (RAG KZ),RAG,1,answerable,0,0,193,0.0,0.15668202764976957,,0.11981566820276499
GPT-4.1 (RAG KZ),RAG,2,answerable,0,0,99,0.0,0.2975206611570248,,0.24793388429752067
GPT-4.1 (RAG KZ),RAG,3,answerable,0,1,60,0.0,0.16901408450704225,,0.16901408450704225
GPT-4.1 (RAG KZ),RAG,4,answerable,0,0,201,0.0,0.14414414414414414,,0.13513513513513511
GPT-4.1 (RAG KZ),RAG,5,answerable,0,0,99,0.0,0.32786885245901637,,0.2786885245901639
GPT-4.1 (RAG KZ),RAG,6,answerable,0,1,67,0.0,0.12048192771084336,,0.12048192771084336
GPT-4.1 (RAG KZ),RAG,7,answerable,0,0,144,0.0,0.13750000000000004,,0.125
GPT-4.1 (RAG KZ),RAG,8,answerable,0,0,71,0.0,0.2795698924731183,,0.25806451612903225
GPT-4.1 (RAG KZ),RAG,9,answerable,0,0,71,0.0,0.3023255813953489,,0.3023255813953489
GPT-4.1 (RAG KZ),RAG,10,answerable,0,0,49,0.0,0.1851851851851852,,0.1851851851851852
GPT-4.1 (RAG KZ),RAG,11,answerable,0,0,38,0.0,0.5925925925925926,,0.5925925925925926
GPT-4.1 (RAG KZ),RAG,12,answerable,0,0,136,0.0,0.17449664429530198,,0.17449664429530198
GPT-4.1 (RAG KZ),RAG,13,answerable,0,0,78,0.0,0.2857142857142857,,0.2857142857142857
GPT-4.1 (RAG KZ),RAG,14,answerable,0,0,126,0.0,0.2483660130718954,,0.2483660130718954
GPT-4.1 (RAG KZ),RAG,15,answerable,0,0,96,0.0,0.15873015873015875,,0.12698412698412698
GPT-4.1 (RAG KZ),RAG,16,answerable,0,0,40,0.0,0.13953488372093023,,0.13953488372093023
GPT-4.1 (RAG KZ),RAG,17,answerable,0,0,212,0.0,0.13157894736842107,,0.12280701754385966
GPT-4.1 (RAG KZ),RAG,18,answerable,0,0,140,0.0,0.19161676646706585,,0.16766467065868265
GPT-4.1 (RAG KZ),RAG,19,answerable,0,0,104,0.0,0.4,,0.38461538461538464
GPT-4.1 (RAG KZ),RAG,20,answerable,0,0,189,0.0,0.15311004784688995,,0.13397129186602869
GPT-4.1 (RAG KZ),RAG,21,answerable,0,0,12,0.0,0.9090909090909091,,0.9090909090909091
GPT-4.1 (RAG KZ),RAG,22,answerable,0,1,63,0.0,0.0821917808219178,,0.0821917808219178
GPT-4.1 (RAG KZ),RAG,23,answerable,0,0,65,0.0,0.29629629629629634,,0.29629629629629634
GPT-4.1 (RAG KZ),RAG,24,answerable,0,0,13,0.0,0.9166666666666666,,0.9166666666666666
GPT-4.1 (RAG KZ),RAG,25,answerable,0,0,146,0.0,0.18404907975460122,,0.18404907975460122
GPT-4.1 (RAG KZ),RAG,26,answerable,0,0,179,0.0,0.021276595744680854,,0.021276595744680854
GPT-4.1 (RAG KZ),RAG,27,answerable,0,0,110,0.0,0.15,,0.15
GPT-4.1 (RAG KZ),RAG,28,answerable,0,0,91,0.0,0.3035714285714286,,0.25
GPT-4.1 (RAG KZ),RAG,29,answerable,0,0,88,0.0,0.1075268817204301,,0.1075268817204301
GPT-4.1 (RAG KZ),RAG,30,answerable,0,0,25,0.0,0.3870967741935484,,0.3870967741935484
GPT-4.1 (RAG KZ),RAG,31,answerable,0,0,71,0.0,0.4086021505376344,,0.3010752688172043
GPT-4.1 (RAG KZ),RAG,32,answerable,0,0,72,0.0,0.075,,0.049999999999999996
GPT-4.1 (RAG KZ),RAG,33,answerable,0,1,55,0.0,0.0,,0.0
GPT-4.1 (RAG KZ),RAG,34,answerable,0,0,82,0.0,0.26785714285714285,,0.26785714285714285
GPT-4.1 (RAG KZ),RAG,35,answerable,0,0,93,0.0,0.15841584158415845,,0.15841584158415845
GPT-4.1 (RAG KZ),RAG,36,answerable,0,0,50,0.0,0.1408450704225352,,0.11267605633802817
GPT-4.1 (RAG KZ),RAG,37,answerable,0,0,76,0.0,0.1904761904761905,,0.1904761904761905
GPT-4.1 (RAG KZ),RAG,38,answerable,0,0,14,0.0,0.23529411764705882,,0.23529411764705882
GPT-4.1 (RAG KZ),RAG,39,answerable,0,0,47,0.0,0.3793103448275862,,0.24137931034482757
GPT-4.1 (RAG KZ),RAG,40,answerable,0,0,113,0.0,0.016393442622950817,,0.016393442622950817
GPT-4.1 (RAG KZ),RAG,41,answerable,0,0,14,0.0,0.8333333333333333,,0.8333333333333333
GPT-4.1 (RAG KZ),RAG,42,answerable,0,0,52,0.0,0.3939393939393939,,0.3939393939393939
GPT-4.1 (RAG KZ),RAG,43,answerable,0,0,203,0.0,0.08490566037735849,,0.08490566037735849
GPT-4.1 (RAG KZ),RAG,44,answerable,0,0,72,0.0,0.17721518987341772,,0.1518987341772152
GPT-4.1 (RAG KZ),RAG,45,answerable,0,0,63,0.0,0.43902439024390244,,0.4146341463414634
GPT-4.1 (RAG KZ),RAG,46,answerable,0,0,96,0.0,0.21818181818181817,,0.18181818181818182
GPT-4.1 (RAG KZ),RAG,47,answerable,0,0,94,0.0,0.12,,0.09999999999999999
GPT-4.1 (RAG KZ),RAG,48,answerable,0,0,78,0.0,0.05,,0.05
GPT-4.1 (RAG KZ),RAG,49,answerable,0,0,142,0.0,0.13157894736842107,,0.13157894736842107
GPT-4.1 (RAG KZ),RAG,50,answerable,0,0,45,0.0,0.125,,0.08333333333333334
GPT-4.1 (RAG KZ),RAG,51,answerable,0,0,174,0.0,0.21105527638190955,,0.20100502512562812
GPT-4.1 (RAG KZ),RAG,52,answerable,0,0,17,0.0,0.6666666666666667,,0.6666666666666667
GPT-4.1 (RAG KZ),RAG,53,answerable,0,0,99,0.0,0.2601626016260163,,0.22764227642276422
