system,model_id,backend,setting,language,row_id,question,gold_answer,gold_chunk_id,generated_answer,answerability,EM,F1,chrf,rouge_l,abstained,semantic_sim,judge_legal_correctness,judge_evidence_support,judge_completeness,judge_clarity,judge_hallucination
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,71,Жер қойнауын пайдалануға арналған келісімшарт бойынша шикі газ үшін баға қалай анықталады?,"Шикі газ үшін баға формула бойынша анықталады: Қ = V1 х Б1 + V2 х Б2, мұнда V1 және V2 - шикі газ қорларының көлемі, Б1 және Б2 - баға көрсеткіштері.",994,"Жер қойнауын пайдалануға арналған келісімшарт бойынша шикі газ үшін баға қалай анықталады?

**Жауап:**

Жер қойнауын пайдалануға арналған келісімшарт бойынша шикі газдың бағасы Қазақстан Республикасының Салық кодексінде арнайы формула және тәртіппен айқындалады.

**1. Ішкі нарыққа өткізілетін шикі газ үшін:**

Егер келісімшартта жер қойнауын пайдаланушының Қазақстан Республикасының ішкі нарығына өндірілген шикі газды берудің ең аз көлемі туралы міндеттемелері көзделсе, шикі газдың бағасы мына формула бойынша анықталады:

Қ = V1 × Б1 + V2 × Б2

мұнда:
- **V1** – Қазақстан Республикасының ішкі нарығында өткізілуге жататын А, В, С1 өнеркәсіптік санаттары бойынша Қазақстан Республикасының Пайдалы қазбалар қорлары жөніндегі мемлекеттік комиссиясы бекіткен шикі газ қорларының көлемі;
- **V2** – V1-ді қоспағанда, А, В, С1 санаттары бойынша бекітілген шикі газ қорларының көлемі;
- **Б1** – Қазақстан Республикасының Үкіметі айқындайтын баға;
- **Б2** – шикі газдың баға белгіленімі (яғни, халықаралық нарықтағы баға белгіленімі бойынша айқындалатын баға) [E1], [E6].

**2. Экспортқа немесе ішкі нарықтан тыс өткізілетін шикі газ үшін:**

V2 көлеміне (яғни, ішкі нарыққа міндетті жеткізілімнен тыс көлемге) қатысты баға халықаралық нарықтағы баға белгіленімі бойынша анықталады. Бұл үшін, әдетте, ""Platts European Gas Daily"" дереккөзі бойынша ""Zeebrugge Day-Ahead"" табиғи газының бағасы қолданылады. Егер бұл дереккөзде ақпарат болмаса, басқа халықаралық агенттіктердің (мысалы, ""Argus Media Ltd"") деректері пайдаланылады [E9].

**3. Бағаның төменгі шегі:**

Шикі газдың бағасы халықаралық қаржылық есептілік стандарттарына және Қазақстан Республикасының бухгалтерлік есеп пен қаржылық есептілік туралы заңнамасының талаптарына",answerable,0.0,0.1983471074380165,21.766441952266085,0.18181818181818182,0.0,0.7955343723297119,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,72,Уранды тәжірибелік-өнеркәсіптік өндіру жобасы қандай мерзімге әзірленеді?,Уранды тәжірибелік-өнеркәсіптік өндіру жобасы тәжірибелік-өнеркәсіптік өндірудің бүкіл кезеңіне әзірленеді.,290,"Уранды тәжірибелік-өнеркәсіптік өндіру жобасы қандай мерзімге әзірленеді?

Жауап:

Қазақстан Республикасының ""Жер қойнауы және жер қойнауын пайдалану туралы"" Кодексінің 182-1-бабына сәйкес, уранды тәжірибелік-өнеркәсіптік өндіру жобасы тәжірибелік-өнеркәсіптік өндірудің бүкіл кезеңіне әзірленеді [E1], [E3]. Яғни, бұл жоба уранды тәжірибелік-өнеркәсіптік өндіру кезеңінің толық мерзімін қамтуы тиіс.

Ал тәжірибелік-өнеркәсіптік өндіру кезеңінің ұзақтығы төрт жылдан аспауға тиіс екені көрсетілген [E2]. Демек, уранды тәжірибелік-өнеркәсіптік өндіру жобасы ең көбі төрт жыл мерзімге әзірленеді және бұл кезең келісімшартта нақты белгіленеді.

**Дәйексөздер:**
- «Уранды тәжірибелік-өнеркәсіптік өндіру жобасы тәжірибелік-өнеркәсіптік өндірудің бүкіл кезеңіне әзірленеді.» [E1], [E3]
- «Тәжірибелік-өнеркәсіптік өндіру кезеңінің ұзақтығы ... төрт жылдан аспайтын мерзімді құрайды.» [E2]

**Қорытынды:**  
Уранды тәжірибелік-өнеркәсіптік өндіру жобасы тәжірибелік-өнеркәсіптік өндірудің бүкіл кезеңіне, яғни төрт жылдан аспайтын мерзімге әзірленеді.",answerable,0.0,0.15384615384615385,34.719096337570114,0.15384615384615385,0.0,0.764981210231781,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,73,Орталықтандырылған бағыттамаларды ажырату қандай мерзімдерде жүргізіледі?,"Орталықтандырылған бағыттамаларды ажырату 8 сағатқа дейін станция бастығының немесе поездық диспетчердің рұқсатымен, 8 сағаттан артық (5 тәулікке дейін) Ұлттық темір жол компаниясының филиалының рұқсатымен, ал 5 тәуліктен артық Ұлттық темір жол компаниясы рұқсатымен жүргізіледі.",93,"Сұрақ: Орталықтандырылған бағыттамаларды ажырату қандай мерзімдерде жүргізіледі?

Жауап:

Ұсынылған дереккөздерде (E1, E3, E5 және т.б.) орталықтандырылған бағыттамаларды ажырату (яғни, орталықтандырылған бұрмаларды бұру немесе ажырату) нақты қандай мерзімдерде (уақыт аралығы, жиілігі) жүргізілетіні туралы тікелей және нақты регламенттелген талап немесе норма көрсетілмеген.

Дереккөздерде орталықтандырылған бағыттамаларды ажырату (бұру) мынадай жағдайларда жүргізілетіні туралы жалпы ережелер бар:
- Поездарды қабылдау, жөнелту және өткізу кезінде, орталықтандыру және блокадалау жабдығы жұмысы бұзылған жағдайда бағытты дайындау дұрыстығын тексеру қажет [E4].
- Сұрыптау паркіндегі құрамды тарату және маневрлік қозғалыс процестерінде ажырату бағдарларын әзірлеу үшін орталықтандырылған бұрмаларды бұру және сигналды басқару жүзеге асырылады [E8].

Алайда, бұл құжаттарда орталықтандырылған бағыттамаларды ажырату нақты қандай мерзімдерде (мысалы, күн сайын, апта сайын, ай сайын немесе белгілі бір уақыт аралығында) жүргізілуі тиіс екендігі туралы талаптар жоқ.

**Қорытынды:**  
Орталықтандырылған бағыттамаларды ажырату мерзімдері туралы нақты талаптар ұсынылған дереккөздерде көрсетілмеген. Бұл сұраққа толық және нақты жауап беру үшін қосымша нормативтік актілер немесе арнайы техникалық регламенттер қажет.

**Дереккөздер:**  
[E4] chunk_id=86; https://adilet.zan.kz/kaz/docs/V1300008770  
[E8] chunk_id=52; https://adilet.zan.kz/kaz/docs/V1300008770",answerable,0.0,0.05347593582887701,19.33505830929005,0.04278074866310161,0.0,0.7136074304580688,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,74,Әлеуметтік салық төлеушілер қатарына кімдер жатады?,"Әлеуметтік салық төлеушілер қатарына дара кәсіпкерлер, жеке практикамен айналысатын адамдар, Қазақстан Республикасының резидент-заңды тұлғалары, Қазақстан Республикасында қызметін тұрақты мекемелер арқылы жүзеге асыратын бейрезидент-заңды тұлғалар және тұрақты мекеме құруға әкеп соқпайтын құрылымдық бөлімше арқылы қызметін жүзеге асыратын бейрезидент-заңды тұлғалар жатады.",710,"**Жауап:**

Қазақстан Республикасының заңнамасына сәйкес, әлеуметтік салық төлеушілер қатарына мыналар жатады:

1. **Дара кәсіпкерлер**;
2. **Жеке практикамен айналысатын адамдар** (жекеше нотариустар, жеке сот орындаушылары, адвокаттар, кәсіби медиаторлар);
3. **Қазақстан Республикасының резидент заңды тұлғалары** (егер заңда өзгеше көзделмесе);
4. **Қазақстан Республикасында қызметін тұрақты мекемелер арқылы жүзеге асыратын бейрезидент заңды тұлғалар**;
5. **Тұрақты мекеме құрмай, филиал немесе өкілдік арқылы қызметін жүзеге асыратын бейрезидент заңды тұлғалар**.

Сонымен қатар, резидент заңды тұлға өз шешімімен өзінің құрылымдық бөлімшесін әлеуметтік салық төлеуші деп тануға құқылы. Бұл жағдайда құрылымдық бөлімше әлеуметтік салықты дербес төлейді [E2], [E3].

**Дереккөздер:**
- [E2]: «Мыналар: 1) дара кәсiпкерлер; 2) жекеше нотариустар, жеке сот орындаушылары, адвокаттар, кәсіби медиаторлар; 3) егер осы баптың 2-тармағында өзгеше белгiленбесе, Қазақстан Республикасының резидент заңды тұлғалары; 4) Қазақстан Республикасында қызметiн тұрақты мекемелер арқылы жүзеге асыратын бейрезидент заңды тұлғалар; 5) қосарланған салық салуды болдырмау туралы халықаралық шартқа сәйкес тұрақты мекеме құруға әкеп соқпайтын, филиал немесе өкілдік арқылы қызметін жүзеге асыратын бейрезидент заңды тұлғалар әлеуметтiк салық төлеушiлер болып табылады.»  
([E2], https://adilet.zan.kz/kaz/docs/K080000099_)

- [E3]: «Мыналар әлеуметтiк салық төлеушiлер болып табылады: 1) дара кәсiпкерлер; 2) жеке практикамен айналысатын адамдар; 3) егер осы баптың 3-тармағында өзгеше белгiленбесе, Қазақстан Республикасының резидент-заңды тұлғ",answerable,0.0,0.32142857142857145,51.419971654647334,0.2857142857142857,0.0,0.9041911959648132,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,75,Бюджеттік кредиттерді өтеу сомасы қанша?,Бюджеттік кредиттерді өтеу сомасы 9 316 мың теңге.,24,"Сұрақ: Бюджеттік кредиттерді өтеу сомасы қанша?

Жауап:

Бюджеттік кредиттерді өтеу сомасы әрбір ауданның немесе бюджеттік бағдарламаның шешіміне сәйкес әртүрлі болады. Мысалы:

- Хромтау ауданы бойынша 2017-2019 жылдарға арналған бюджетте бюджеттік кредиттерді өтеу сомасы — 144 963 мың теңге деп көрсетілген [E1].
- Тимирязев ауданы бойынша 2017-2019 жылдарға арналған бюджетте бюджеттік кредиттерді өтеу сомасы — 10 381 мың теңге деп көрсетілген [E2], [E3].
- Ырғыз ауданы бойынша 2017-2019 жылдарға арналған бюджетте бюджеттік кредиттерді өтеу сомасы — 8 142 мың теңге деп көрсетілген [E10].

Яғни, бюджеттік кредиттерді өтеу сомасы нақты ауданның немесе бюджеттік бағдарламаның шешімінде көрсетіледі және әр жылға, әр өңірге байланысты әртүрлі болады.

Дереккөздер:
- [E1] chunk_id=7; doc=Аудандық мәслихаттың 2016 жылғы 23 желтоқсандағы № 69 ""Хромтау ауданының 2017-2019 жылдарға арналған бюджетін бекіту туралы"" шешіміне өзгерістер мен толықтырулар енгізу туралы; https://adilet.zan.kz/kaz/docs/V17CL005700
- [E2] chunk_id=5; doc=""2017-2019 жылдарға арналған Тимирязев ауданының аудандық бюджеті туралы""; https://adilet.zan.kz/kaz/docs/V17SL004111
- [E10] chunk_id=6; doc=Аудандық мәслихаттың 2016 жылғы 22 желтоқсандағы № 51 ""2017-2019 жылдарға арналған Ырғыз ауданының бюджетін бекіту туралы"" шешіміне өзгерістер енгізу туралы; https://adilet.zan.kz/kaz/docs/V17CE005701",answerable,0.0,0.0718562874251497,12.380321142250521,0.0718562874251497,0.0,0.7235525846481323,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,76,Тіркеу әрекеттеріне қандай іс-әрекеттер жатады?,"Тіркеу әрекеттеріне заңды тұлғаларды мемлекеттік тіркеу, жылжымалы мүлік кепілін және кеме ипотекасын мемлекеттік тіркеу, ғарыш объектілерін және оларға құқықтарды мемлекеттік тіркеу, көлік құралдарын мемлекеттік тіркеу және қайта тіркеу, дәрілік заттар мен медициналық бұйымдарды мемлекеттік тіркеу және қайта тіркеу, теле- радиоарнаны, мерзімді баспасөз басылымын, ақпараттық агенттікті және желілік басылымды есепке қою жатады.",766,"Тіркеу әрекеттеріне келесі іс-әрекеттер жатады:

1. **Порталда тіркелу** – көрсетілетін қызметті алушы жеке сәйкестендіру нөмірі (ЖСН) немесе бизнес-сәйкестендіру нөмірі (БСН) және пароль арқылы порталда тіркеледі [E1], [E10].
2. **Авторландыру процесі** – мемлекеттік қызметті алу үшін көрсетілетін қызметті алушы порталға ЖСН/БСН және парольді енгізеді [E1], [E10].
3. **Деректердің түпнұсқалығын тексеру** – порталда ЖСН/БСН және пароль арқылы тіркелген көрсетілетін қызметті алушы туралы деректердің дұрыстығы тексеріледі [E1], [E10].
4. **Авторландырудан бас тарту туралы хабарлама қалыптастыру** – егер көрсетілетін қызметті алушы деректерінде бұзушылықтар болса, портал авторландырудан бас тарту туралы хабарлама жасайды [E1], [E10].
5. **Мемлекеттік қызметті таңдау және сұрау салу нысанын толтыру** – көрсетілетін қызметті алушы мемлекеттік қызметті таңдайды, сұрау салу нысанын экранға шығарады және оны толтырады, қажетті құжаттардың электрондық көшірмелерін бекітеді [E1], [E10].
6. **Сұрау салуды куәландыру (қол қою) үшін ЭЦҚ тіркеу куәлігін таңдау** – көрсетілетін қызметті алушы сұрау салуды куәландыру үшін электрондық цифрлық қолтаңба (ЭЦҚ) тіркеу куәлігін таңдайды [E1], [E10].

Осылайша, тіркеу әрекеттеріне жоғарыда көрсетілген іс-әрекеттер жатады.

**Дереккөздер:**  
[E1] chunk_id=4; doc=Алматы қаласы әкімдігінің ""Мектепке дейінгі тәрбие мен оқыту саласында Алматы қаласы Білім басқармасы көрсететін мемлекеттік көрсетілетін қызметтер регламенттерін бекіту туралы"" 2015 жылғы 7 тамыздағы № 3/500",answerable,0.0,0.14468085106382977,26.05543394982266,0.10212765957446808,0.0,0.6875259876251221,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,77,Жайылымдық алқаптардың жем қоры қанша күнге жетеді?,Жайылымдық алқаптардың жем қоры 170-180 күнге жетеді.,225,"Жауап:

Жайылымдық алқаптардың жем қоры, яғни малды табиғи жайылымда ұстауға арналған азық қоры, орта есеппен 170-180 күнге жетеді. Бұл көрсеткіш бірнеше ресми жоспарларда нақты көрсетілген: ""Жайылымдар жемдерінің қоры ұзақтығы 170-180 күн болатын жайылым кезеңінде пайдаланылады"" деп жазылған [E1], [E2], [E3], [E4], [E5], [E7], [E9], [E10].

Яғни, жайылымдық алқаптардың жем қоры заңды түрде 170-180 күнге есептелген.

Дереккөздер:
- [E1] chunk_id=63: ""...Жайылымдар жемдерінің қоры ұзақтығы 170-180 күн болатын жайылым кезеңінде пайдаланылады...""
- [E2] chunk_id=56: ""...Жайылымдар жемдерінің қоры ұзақтығы 170-180 күн болатын жайылым кезеңінде пайдаланылады...""

Қорытынды: Жайылымдық алқаптардың жем қоры 170-180 күнге жетеді [E1], [E2].",answerable,0.0,0.1443298969072165,26.523798900259983,0.1443298969072165,0.0,0.855270504951477,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,78,Тікелей шетелдік инвестициялардың жалпы ағынының қалыптастыру мерзімі қандай?,"Жыл сайын, есепті жылдан кейінгі жылдың 20 сәуіріне қарай.",57,"Тікелей шетелдік инвестициялардың жалпы ағынының қалыптастыру мерзімі қандай?

**Жауап:**

Тікелей шетелдік инвестициялардың жалпы ағыны жыл сайын қалыптастырылады және есепті жылдан кейінгі жылдың 20 сәуіріне қарай есептеледі. Бұл мерзім Қазақстан Республикасы Үкіметінің 2022 жылғы 15 шілдедегі № 482 қаулысымен бекітілген Қазақстан Республикасы инвестициялық саясатының 2026 жылға дейінгі тұжырымдамасына сәйкес белгіленген. Есептеу ресми статистикалық деректер негізінде жүргізіледі, ақпарат көзі ретінде Қазақстан Республикасы Ұлттық Банкінің статистикалық деректері пайдаланылады [E1].

**Дереккөз:**
> ""Тікелей шетелдік инвестициялардың жалпы ағыны  
> Кезеңділігі және қалыптастыру мерзімдері  
> Жыл сайын, есепті жылдан кейінгі жылдың 20 сәуіріне қарай.  
> Негіздеме Қазақстан Республикасы Үкіметінің 2022 жылғы 15 шілдедегі № 482 қаулысымен бекітілген Қазақстан Республикасы инвестициялық саясатының 2026 жылға дейінгі  
> Есептеу формуласы (тәртібі) Ресми статистикалық деректер.  
> Ақпарат көзі Қазақстан Республикасы Ұлттық Банкінің статистикалық деректері""  
([E1])",answerable,0.0,0.140625,23.150908419388188,0.140625,0.0,0.5377367734909058,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,79,Уран өндіруге арналған келісімшарттың қолданысын тоқтату туралы құзыретті орган жер қойнауын пайдаланушыға қанша уақыт бұрын ескертуі керек?,Құзыретті орган келісімшарттың қолданысын тоқтату туралы жер қойнауын пайдаланушыға екі айдан кешіктірмей ескертуі керек.,270,"Сұрақ: Уран өндіруге арналған келісімшарттың қолданысын тоқтату туралы құзыретті орган жер қойнауын пайдаланушыға қанша уақыт бұрын ескертуі керек?

Жауап:

Қазақстан Республикасының ""Жер қойнауы және жер қойнауын пайдалану туралы"" Кодексіне сәйкес, құзыретті орган уран өндіруге арналған келісімшарттың қолданысын біржақты тәртіппен мерзімінен бұрын тоқтатқан жағдайда, жер қойнауын пайдаланушыға бұл туралы екі айдан кешіктірмей ескертуге тиіс [E2], [E9].

Яғни, құзыретті орган келісімшартты тоқтату туралы шешім қабылдаған жағдайда, жер қойнауын пайдаланушыға кемінде 2 (екі) ай бұрын жазбаша хабарлама жіберуі қажет.

Дереккөздер:
> ""Келісімшарттың қолданысы көрсетілген негіз бойынша бір жақты тәртіппен тоқтатылған жағдайда құзыретті орган бұл туралы жер қойнауын пайдаланушыға екі айдан кешіктірмей ескертуге тиіс."" [E2]

> ""...құзыретті орган ол жөнінде жер қойнауын пайдаланушыны кемінде екі ай бұрын ескертуге тиіс."" [E9]",answerable,0.0,0.21875,39.40599053482201,0.1875,0.0,0.8158888816833496,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,80,Теміржол вокзалдарында мүгедектерге қандай қызметтер қамтамасыз етілуі тиіс?,"Теміржол вокзалдарында мүгедектерге арнайы жол белгілері, ыңғайлы қозғалыс жолдары, ақпараттық сигналдық құрылғылар, кезекші кресло-арба, арнайы кабиналар мен таксофондар қамтамасыз етілуі тиіс.",126,"Қазақстан Республикасының қолданыстағы нормативтік құқықтық актілеріне сәйкес, теміржол вокзалдарында мүгедектерге және халықтың аз қозғалатын топтарына келесі қызметтер мен жағдайлар қамтамасыз етілуі тиіс:

1. **Арнайы жабдықталған үй-жайлар**  
Теміржол вокзалында билет кассалары, күтуге арналған үй-жайлар, санитарлық-тұрмыстық, оның ішінде мүгедектер мен халықтың аз қозғалатын топтары үшін арнайы жабдықталған үй-жайлар, ана мен бала бөлмесі, ақпараттық қызмет көрсету объектілері, медициналық пункт, қоғамдық тәртіпті сақтау пункті болуы тиіс [E1], [E3].

2. **Ақпараттық қолжетімділік**  
Вокзалдарда халыққа көрсетілетін қызметтер туралы ақпарат мүгедектер үшін де қолжетімді болуы керек. Ақпаратты беру кезінде тілдерді, мәтіндерді, Брайль қарпін, тактильдік қатынасты, ірі қаріпті, қолжетімді мультимедиялық құралдарды пайдалану арқылы қамтамасыз етіледі [E8], [E9].

3. **Сүйемелдеу және тегін қызметтер**  
Вокзал қызметкерлері мүгедектер мен халықтың аз қозғалатын топтарын жолаушылар (қала маңы) поездарына отырғызу/шығаруға тегін сүйемелдеу қызметін көрсетуге міндетті [E2], [E6].

4. **Инфрақұрылымдық қолжетімділік**  
Вокзал ғимаратына, перрондарға кіретін/шығатын өтпелер, отырғызу платформалары, жаяу жүргінші көпірлері, тоннельдер және т.б. мүгедектердің еркін қозғалуына ыңғайлы болуы тиіс. Есіктер мен өтпелердің орналасуы мен ені медициналық зембілмен қозғалу мүмкіндігін қамтамасыз етуі керек [E6], [E10].

5. **Медициналық қызметтер**  
Медициналық пункттер бірінші қабатта орналасып, перрондарға, вокзал маңындағы алаңдарға және жолаушылардың күту залдарына еркін кіруге мүмкіндік берілуі тиіс. Вокзалдарда жедел медициналық көмек көрсету міндетті [E2], [E10",answerable,0.0,0.1042654028436019,23.057237292519233,0.07582938388625593,0.0,0.8315616846084595,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,81,Жер қойнауы учаскесін түрлендіруге арналған өтініште қандай мәліметтер қамтылуға тиіс?,"Өтініште түрлендіру тәсілі, жер қойнауын пайдаланушы туралы мәліметтер, лицензияларға және түрлендірілетін учаскелерге нұсқау қамтылуға тиіс.",357,"Сұрақ: Жер қойнауы учаскесін түрлендіруге арналған өтініште қандай мәліметтер қамтылуға тиіс?

Жауап:

«Жер қойнауы және жер қойнауын пайдалану туралы» Қазақстан Республикасы Кодексінің 238-бабына сәйкес, жер қойнауы учаскесін түрлендіруге арналған өтініш құзыретті орган белгілеген нысан бойынша жасалады және өтініште мынадай мәліметтер қамтылуға тиіс:

1. Түрлендіру тәсіліне нұсқау (яғни, қандай түрлендіру жүргізілетіні: қосу, бөлу, ұлғайту, азайту және т.б.);
2. Түрлендірілетін учаскелерді пайдаланатын жер қойнауын пайдаланушы туралы мәліметтер:
   - Жеке тұлғалар үшін: өтініш иесінің тегі, аты және әкесінің аты (егер ол жеке басын куәландыратын құжатта көрсетілсе), тұрғылықты жері, азаматтығы, өтініш иесінің жеке басын куәландыратын құжаттар туралы мәліметтер, өтініш иесін салық төлеуші ретінде тіркеу туралы мәліметтер;
   - Заңды тұлғалар үшін: өтініш иесінің толық атауы, оның орналасқан жері, заңды тұлға ретінде мемлекеттік тіркеу және салық органдарында тіркеу туралы мәліметтер, басшылары туралы мәліметтер;
3. Лицензияларға және түрлендірілуге жататын жер қойнауы учаскелеріне нұсқау.

Өтініш қазақ және орыс тілдерінде беріледі. Егер өтініш иесінің атынан басқа тұлға әрекет етсе, оның өкілеттігін растайтын құжат қоса берілуі тиіс. Өтінішке қоса берілетін құжаттар да қазақ және орыс тілдерінде жасалуы керек [E2].

**Дереккөз:**  
[E2] chunk_id=357; doc=Жер қойнауы және жер қойнауын пайдалану туралы; src=https://adilet.zan.kz/kaz/docs/K1700000125",answerable,0.0,0.13471502590673576,28.088344330149717,0.11398963730569948,0.0,0.8276450634002686,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,82,Пайдалы қазбаларды өндіру салығын есептеу кезінде қандай көлемдер салықтық кезеңдегі жалпы көлемнен алып тасталады?,Технологиялық сынап көру мен зерттеулер жүргізу үшін берілетін көлемдер алып тасталады.,1002,"Пайдалы қазбаларды өндіру салығын есептеу кезінде салықтық кезеңдегі жалпы өндірілген көлемнен қандай көлемдер алып тасталатыны туралы сұраққа Қазақстан Республикасының Салық кодексіне сәйкес жауап беріледі.

**Жауап:**

Пайдалы қазбаларды өндіру салығын есептеу мақсатында салықтық кезеңде өндірілген пайдалы қазбалардың (минералды шикізаттың, көмірсутектердің, жерасты сулары мен емдік балшықтардың) жалпы көлемінен төмендегі көлемдер алып тасталады:

> ""Егер осы тармақта өзгеше белгіленбесе, пайдалы қазбаларды өндіру салығын есептеу мақсатында салықтық кезеңде өндірілген көмірсутектердің, минералды шикізаттың, жерасты сулары мен емдік балшықтардың жалпы көлемінен технологиялық сынап көру мен зерттеулер жүргізу үшін берілетін көмірсутектердің, минералды шикізаттың, жерасты сулары мен емдік балшықтардың көлемі алып тасталуға жатады. Технологиялық сынап көру мен зерттеулер үшін берілетін ... көлемі ... тиісті түрлері (сұрыптары) үшін ұлттық стандарттарда көрсетілген технологиялық сынамалардың ең төмен массасымен шектеледі.""  
([E7], Салық кодексі, 737-бап)

Яғни, **технологиялық сынап көру мен зерттеулер жүргізу үшін берілетін пайдалы қазбалардың көлемі** салық салынатын жалпы көлемнен алынып тасталады. Бұл көлем ұлттық стандарттарда көрсетілген ең төменгі сынама массасымен шектеледі.

**Қорытынды:**  
Салықтық кезеңдегі жалпы өндірілген пайдалы қазбалар көлемінен технологиялық сынап көру мен зерттеулер үшін берілген көлемдер алынып тасталады, және бұл көлемдер ұлттық стандарттарда көрсетілген ең төменгі сынама массасымен шектеледі [E7].",answerable,0.0,0.11702127659574468,22.05046423012886,0.10638297872340426,0.0,0.6215470433235168,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,83,Қазақстанға Еуразиялық экономикалық одақтан импортталатын тауарлар үшін қосылған құн салығын төлеу қандай әдіспен жүзеге асырылады?,Қосылған құн салығы есепке жатқызу әдісімен төленеді.,639,"Қазақстанға Еуразиялық экономикалық одақтан (ЕАЭО) импортталатын тауарлар үшін қосылған құн салығын (ҚҚС) төлеу тәртібі Қазақстан Республикасының Салық кодексінде нақты белгіленген.

**Жалпы тәртіп:**
- ЕАЭО-ға мүше мемлекеттердің аумағынан Қазақстанға тауарлар импортталған кезде ҚҚС-ты Қазақстан Республикасының салық төлеушісі (тауарлардың меншік иесі немесе комиссионер, сенім білдірілген өкіл, оператор) төлейді [E3].
- ҚҚС төлеу салық органына ""тауарларды әкелу және жанама салықтарды төлеу туралы өтініш"" ұсыну арқылы жүзеге асырылады. Бұл өтініш салықтық кезеңнен кейінгі айдың 20-сына дейін берілуі тиіс [E4].
- ҚҚС төлеу кезінде банктің үзінді көшірмесі немесе төлем құжаты қоса ұсынылады [E4].

**Төлеу әдісі:**
- ЕАЭО-дан импортталатын тауарлар бойынша ҚҚС төлеу ""есепке жатқызу әдісімен"" жүзеге асырылады. Бұл әдіс бойынша импорттаушы салық төлеуші бюджетке ҚҚС төлейді және оны кейін өз салықтық міндеттемелерінен есепке жатқызады (яғни, шегереді) [E1], [E10].
- Кейбір арнайы тауарлар (жабдықтар, ауыл шаруашылығы техникасы, т.б.) бойынша да ҚҚС есепке жатқызу әдісімен төленеді. Бұл тізімді уәкілетті орган бекітеді [E1], [E10].

**Қысқаша қорытынды:**
Қазақстанға ЕАЭО-дан импортталатын тауарлар үшін қосылған құн салығы есепке жатқызу әдісімен, яғни импорттаушы салық төлеуші бюджетке ҚҚС төлеп, оны кейін өз міндеттемелерінен шегеру арқылы жүзеге асырылады [E1], [E10].

**Дереккөздер:**
- [E1] chunk_id=639; doc=САЛЫҚ ЖӘНЕ БЮДЖЕТКЕ ТӨЛЕНЕТ",answerable,0.0,0.07567567567567568,14.529187145890853,0.06486486486486487,0.0,0.6779117584228516,,,,,
GPT-4.1 (RAG RUS),gpt-4.1,openai,RAG,rus,84,Жеке тұлғалардың мүлік салығына қатысты қандай өзгеріс енгізілді?,525-бапқа өзгеріс енгізілді - ҚР 2019Заңымен (2018 бастап қолданысқа енгізіледі).,753,"2024 жылдан бастап жеке тұлғалардың мүлік салығына қатысты маңызды өзгерістер енгізілді. Ең басты өзгерістер төмендегідей:

1. **Салықты есептеу мен төлеу тәртібі өзгерді**  
   Бұрын жеке тұлғалар өздері мүлік салығын есептеп, төлеуге міндетті болса, енді бұл функция салық органдарына берілді. Яғни, салық органдары салық салу объектісінің орналасқан жері бойынша, меншік құқығы тіркелген жеке тұлғалардың мүлік салығын өздері есептейді. Бұл есепті салықтық кезеңнен кейінгі жылдың 1 шілдесінен кешіктірмей жүргізіледі. Салық сомасы меншік құқығында болу мерзіміне пропорционалды түрде есептеледі [E1].

   > «Жеке тұлғалардың салық салу объектілері бойынша салықты есептеуді салық органдары ... салық салу объектісінің орналасқан жері бойынша ... меншік құқығында иеленудің іс жүзіндегі мерзімін ескере отырып, салықтық базаға тиісті салық мөлшерлемесін қолдану арқылы жүргізеді.» [E1]

2. **Салық сомасын есептеу тәртібі нақтыланды**  
   Егер салықтық кезең ішінде мүлік меншік құқығында 12 айдан аз уақыт болса, салық сомасы он екіге бөлініп, нақты меншік құқығында болған айлар санына көбейтіледі [E1].

   > «Егер салықтық кезең ішінде салық салу объектісі меншік құқығында он екі айдан аз болса, ... мүлік салығы ... он екіге бөлу және ... айларының санына көбейту арқылы есептеледі.» [E1]

3. **Декларация тапсыруға қатысты өзгерістер**  
   Бұрын кейбір жағдайларда жеке тұлғалар мүлік салығы бойынша декларация тапсыруға міндетті болса, енді бұл талап жеңілдетілді. Салық органдарының автоматты есептеуіне байланысты, көп жағдайда жеке тұлғаларға декларация тапсырудың қажеті жоқ [E2].

   > «Кірістер мен мүлік туралы декларация: ... 2025 бастап қолданысқа енгізіледі ... есепті салықтық кезең",answerable,0.0,0.036036036036036036,9.784915687346203,0.036036036036036036,0.0,0.5490550994873047,,,,,
